Noise Events,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,destinos? El que hace mas ruido es el que va a antofa,se requieren los datos de ruido de los puntos de medicion del los aeropuertos del año 2024,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Jardines del Sur,,,,,,,,,,,,,,,
"terminales (mp2, hay 3 estaciones), la dos es la mas importantes",dia y la hora en la que se registró el evento,nivel maximo de decibeles,,,,,"cuando el viento es mucho , el sensor se bloquea, cuando hay mas viento que 8 metros por segundo.",,,,,,,relacion entre el radar y la aeronave,tipo de aeronave
NMT,TLASmax,LASmax,SEL,Leq,LAZ,EPNL,Temperature [°C],A/D,Runway,Flight,Airline,Airline (Name),From/To,Callsign,Aircraft Type
,,,,,,,,,,,,,,,
MP02,04/01/2024 4:41:29,75.9,85.2,71,75.2,88.3,14.2,Departure,17L,SKU320,SKU,Sky Airline,SCDA,SKU320,A21N
MP02,04/01/2024 4:43:41,77.3,85.4,71.1,76.1,88.7,14.2,Departure,17L,SKU300,SKU,Sky Airline,SCAR,SKU300,A20N
MP02,04/01/2024 4:46:01,78.7,88,73.9,77.3,90.3,14.2,Departure,17L,LXP374,LXP,,SCCF,LXP374,A320
MP02,04/01/2024 4:47:54,83.4,91.8,77.5,80.9,94.6,14.2,Departure,17L,LAN099,LAN,LAN Airlines,SCTE,LAN099,A321
MP02,04/01/2024 4:51:26,83.8,92.6,77.2,82.6,95.9,14.2,Departure,17L,LTG8495,LTG,,SBGR,LTG8495,B763
MP02,04/01/2024 4:53:59,79.6,89.1,74.8,78.1,90.9,14.1,Departure,17L,LAN164,LAN,LAN Airlines,SCDA,LAN164,A321
MP02,04/01/2024 4:56:36,80.6,89.1,75,78.8,91.8,14.1,Departure,17L,LXP936,LXP,,SCAR,LXP936,A321
MP02,04/01/2024 5:03:08,75.1,83.7,69.8,75.1,86.4,14.1,Departure,17L,SKU240,SKU,Sky Airline,SCCF,SKU240,A20N
MP02,04/01/2024 5:05:37,76.8,86.6,72.7,75.9,88.9,14.2,Departure,17L,JAT760,JAT,JAT Airways,SUMU,JAT760,A320
MP02,04/01/2024 5:07:56,82.8,91.3,77.3,80.3,93.8,14.2,Departure,17L,LAN087,LAN,LAN Airlines,SCCI,LAN087,A320
MP02,04/01/2024 5:11:22,71.5,82.1,68,72.5,84.6,14.1,Departure,17L,SKU270,SKU,Sky Airline,SCFA,SKU270,A21N
MP02,04/01/2024 5:17:36,78.5,87.9,73.5,77.7,89.5,14.5,Departure,17L,LXP362,LXP,,SCFA,LXP362,A320
MP02,04/01/2024 5:21:22,78,87.6,72,78.3,89.3,14.6,Departure,17L,LAN188,LAN,LAN Airlines,SCCF,LAN188,A321
MP02,04/01/2024 5:23:05,81.1,90.2,75.8,79.2,92.5,14.5,Departure,17L,LXP267,LXP,,SCTE,LXP267,A320
MP02,04/01/2024 5:25:15,79.6,87.5,73.7,76.9,89.6,14.4,Departure,17L,JAT191,JAT,JAT Airways,SCTE,JAT191,A21N
MP02,04/01/2024 5:27:06,77.4,86.4,72.9,75.9,88.7,14.4,Departure,17L,JAT010,JAT,JAT Airways,SCDA,JAT010,A21N
MP02,04/01/2024 5:29:12,78.2,87.7,73.2,77.5,90.9,14.4,Departure,17L,SKU620,SKU,Sky Airline,SBGL,SKU620,A320
MP02,04/01/2024 5:39:41,76.9,86.4,72.1,76.4,88.3,14.3,Departure,17L,LXP356,LXP,,SCFA,LXP356,A320
MP02,04/01/2024 5:45:39,77.7,86.4,73.2,76,88.5,14.1,Departure,17L,JAT790,JAT,JAT Airways,SKBO,JAT790,A20N
MP02,04/01/2024 5:49:05,71.8,83,67.8,73.9,85.6,14.2,Departure,17L,JAT501,JAT,JAT Airways,SCIE,JAT501,A320
MP02,04/01/2024 5:51:41,82.2,90.9,75.8,80.8,93.2,14.1,Departure,17L,CMP396,CMP,Copa Airlines,MPTO,CMP396,B738
MP02,04/01/2024 5:53:46,82.2,90.5,75.7,80.1,93.3,14.1,Departure,17L,LAN001,LAN,LAN Airlines,SCNT,LAN001,A320
MP02,04/01/2024 5:55:36,77.7,87.2,72.1,77.7,89.6,14.2,Departure,17L,LPE2370,LPE,LAN Peru,SPJC,LPE2370,A320
MP02,04/01/2024 5:57:14,79.4,87.3,73.9,76.5,89.1,14.2,Departure,17L,JAT750,JAT,JAT Airways,SBGL,JAT750,A21N
MP02,04/01/2024 5:59:21,78.7,87.1,73.8,76.2,89,14.1,Departure,17L,JAT840,JAT,JAT Airways,SPJC,JAT840,A21N
MP02,04/01/2024 6:05:40,76.4,86.5,72,76.4,88.4,14.1,Departure,17L,LXP205,LXP,,SCIE,LXP205,A320
MP02,04/01/2024 6:51:57,81.2,92.4,77,81.5,94.6,14.1,Departure,17L,TPA4094,TPA,TAMPA Cargo,SKBO,TPA4094,A332
MP02,04/01/2024 6:58:18,66.8,76,63.8,67.9,78.8,14,Departure,17R,AVA098,AVA,Avianca,SKBO,AVA098,A20N
MP02,04/01/2024 7:16:39,65.6,73.4,63.2,65.2,73.6,14.2,Departure,17R,LAN453,LAN,LAN Airlines,SAEZ,LAN453,A320
MP02,04/01/2024 7:41:36,65.5,74.7,62.1,67.4,75.3,14.9,Departure,17R,LXP330,LXP,,SCAT,LXP330,A320
MP02,04/01/2024 7:47:30,68.1,78.8,64,71.7,80,15.2,Departure,17R,LCO1604,LCO,LAN Cargo,KMIA,LCO1604,B763
MP02,04/01/2024 7:58:04,66.1,76.3,62.2,69.3,77.1,15.7,Departure,17R,TAM8133,TAM,TAM Linhas Aereas,SBGR,TAM8133,A321
MP02,04/01/2024 8:08:49,74.5,83.7,69.5,74.7,86.7,16.1,Departure,17L,SKU1161,SKU,Sky Airline,SCIE,SKU1161,A20N
MP02,04/01/2024 8:30:42,65.8,76.3,62.3,68.5,76.3,17.3,Departure,17R,LAN404,LAN,LAN Airlines,SUMU,LAN404,A320
MP02,04/01/2024 8:45:26,66.2,76.5,62,69.9,77.6,18.4,Departure,17R,LAN421,LAN,LAN Airlines,SABE,LAN421,A320
MP02,04/01/2024 8:49:00,78.7,87.1,73.2,77.2,90.1,18.4,Departure,17L,LAN580,LAN,LAN Airlines,SKBO,LAN580,B789
MP02,04/01/2024 9:13:31,82.6,91.4,75.6,81.7,94.8,20.7,Departure,17L,DAE1560,DAE,DHL Aero Expreso,KMIA,DAE1560,B763
MP02,04/01/2024 9:20:27,79.2,88.4,74.5,77.8,91.2,21.3,Departure,17L,LXP318,LXP,,SCSE,LXP318,A320
MP02,04/01/2024 9:24:31,77.4,87,71.4,77.5,88.9,21.2,Departure,17L,LPE2388,LPE,LAN Peru,SPJC,LPE2388,A320
MP02,04/01/2024 9:27:52,82.9,91.2,77.2,80.5,93.3,21.5,Departure,17L,LAN079,LAN,LAN Airlines,SCTE,LAN079,A321
MP02,04/01/2024 9:31:32,79.8,89.3,74.4,79,91.6,21.6,Departure,17L,LXP203,LXP,,SCIE,LXP203,A321
MP02,04/01/2024 9:42:11,76.3,86.5,72.6,75.5,89,22,Departure,17L,LAN622,LAN,LAN Airlines,MMMX,LAN622,B788
MP02,04/01/2024 9:45:50,71.8,80.7,67.9,71.1,87.8,21.9,Departure,17L,ABUCANE,ABU,,SCIE,ABUCANE,C295
MP02,04/01/2024 9:52:51,76.1,86.2,70.9,76,89,22,Departure,17L,JAT012,JAT,JAT Airways,SCDA,JAT012,A320
MP02,04/01/2024 9:58:43,78.1,86.9,74,75.6,90.2,22.1,Departure,17L,SKU095,SKU,Sky Airline,SCNT,SKU095,A20N
MP02,04/01/2024 10:02:45,79.2,88.3,73,78.6,89.8,21.9,Departure,17L,LXP376,LXP,,SCCF,LXP376,A320
MP02,04/01/2024 10:04:21,82.4,91.1,76.5,80.7,93,22.2,Departure,17L,LAN023,LAN,LAN Airlines,SCQP,LAN023,A320
MP02,04/01/2024 10:09:55,67.5,75,64.6,65.6,81.8,22.2,Departure,17L,CCABC,CCA,Air China,SCPC,CCABC,BE20
MP02,04/01/2024 10:14:24,75.2,87.1,70.7,78.1,88.8,21.8,Departure,17L,SKU452,SKU,Sky Airline,SCSE,SKU452,A20N
MP02,04/01/2024 10:19:50,78.7,88.2,73.9,78,90.3,21.8,Departure,17L,LAN526,LAN,LAN Airlines,SPJC,LAN526,A320
MP02,04/01/2024 10:23:20,79.9,88.6,73.6,78.3,91.2,21.9,Departure,17L,ARG1281,ARG,Aerolineas Argentinas,SABE,ARG1281,B738
MP02,04/01/2024 10:26:52,77.5,85.6,71,75.2,88.5,21.9,Departure,17L,SKU101,SKU,Sky Airline,SCJO,SKU101,A20N
MP02,04/01/2024 10:39:13,76,85.3,71.7,74.7,87.2,21.9,Departure,17L,DAP530,DAP,Aerovias DAP,SCAT,DAP530,B462
MP02,04/01/2024 10:42:37,82.9,90.8,76.7,79.7,93.2,22,Departure,17L,ACA93,ACA,Air Canada,CYYZ,ACA93,B789
MP02,04/01/2024 10:46:21,82.6,90.5,76,80.3,93.1,22,Departure,17L,LXP301,LXP,,SCCI,LXP301,A321
MP02,04/01/2024 10:49:21,71.7,83,68.5,73.4,86,22,Departure,17L,SKU324,SKU,Sky Airline,SCDA,SKU324,A20N
MP02,04/01/2024 10:53:49,68.1,79.4,64.4,71.6,79.7,22.2,Departure,17L,N229LJ,N22,,SCPC,N229LJ,LJ31
MP02,04/01/2024 10:56:55,77.6,86.1,72.8,74.9,88,22.5,Departure,17L,JAT054,JAT,JAT Airways,SCFA,JAT054,A21N
MP02,04/01/2024 11:00:32,78,86.4,71,76.9,89.6,22.4,Departure,17L,DAP520,DAP,Aerovias DAP,SCES,DAP520,RJ1H
MP02,04/01/2024 11:04:49,75.1,85.1,70.6,75,88.3,22.6,Departure,17L,SKU141,SKU,Sky Airline,SCQP,SKU141,A21N
MP02,04/01/2024 11:30:18,73.3,83.5,69.3,73.6,86.5,23.2,Departure,17L,SKU222,SKU,Sky Airline,SCAT,SKU222,A21N
MP02,04/01/2024 11:36:33,78.7,88.3,74.3,77.4,90.4,23.6,Departure,17L,LAN492,LAN,LAN Airlines,SCEL,LAN492,A20N
MP02,04/01/2024 11:41:33,65.3,74.6,62.2,66.8,76.2,23.7,Departure,17R,LXP316,LXP,,SCSE,LXP316,A321
MP02,04/01/2024 12:49:12,65.9,74.3,62.5,67.2,78.1,25.5,Departure,17R,AFR401,AFR,Air France,LFPG,AFR401,A359
MP02,04/01/2024 12:55:27,75.5,85,70.9,74.7,87.9,25.6,Departure,17L,CMP498,CMP,Copa Airlines,MPTO,CMP498,B39M
MP02,04/01/2024 13:44:23,67.8,76.1,63.5,68.3,78.2,26.5,Departure,17R,LXP346,LXP,,SCFA,LXP346,A320
MP02,04/01/2024 15:01:41,69.7,78.7,64.2,71.6,80.9,28.2,Departure,17R,GTI9534,GTI,Atlas Air,KMIA,GTI9534,B763
MP02,04/01/2024 16:12:01,66.2,76.6,63.5,68.3,77.8,29,Departure,17R,DAP512,DAP,Aerovias DAP,SCES,DAP512,RJ1H
MP02,04/01/2024 16:25:37,73.5,84.7,67,76.3,85.3,29.2,Departure,17R,JAT157,JAT,JAT Airways,SCQP,JAT157,A21N
MP02,04/01/2024 16:29:14,66.7,70.7,64.2,60.4,79.2,29.2,Departure,17R,LAN750,LAN,LAN Airlines,SBGR,LAN750,A320
MP02,04/01/2024 16:57:49,68,71.3,65.9,59.1,72.5,29.3,Departure,17R,JAT786,JAT,JAT Airways,SBFI,JAT786,A20N
MP02,04/01/2024 20:47:15,76.1,89.8,71.3,82,90,22.7,Departure,17R,SKU284,SKU,Sky Airline,SCFA,SKU284,A20N
MP02,04/01/2024 21:17:34,73.2,83.5,68.7,75,85.9,21.3,Departure,17R,LXP922,LXP,,SCDA,LXP922,A321
MP02,04/01/2024 21:49:30,68.8,77.7,65.4,68.6,83,20.4,Departure,17L,CCACV,CCA,Air China,SCIR,CCACV,BE20
MP02,04/01/2024 22:36:24,82.8,92.7,77,82.5,96,19.1,Departure,17L,LCO1400,LCO,LAN Cargo,KMIA,LCO1400,B763
MP02,04/01/2024 22:50:08,69,73,64.9,63,75.2,18.9,Departure,17R,AAL912,AAL,American Airlines,KMIA,AAL912,B772
MP02,04/01/2024 23:47:51,68.9,80.4,65.7,71.8,82.6,17.7,Departure,17R,UAL846,UAL,United Airlines,KIAH,UAL846,B763
MP02,04/01/2024 23:54:26,74.7,84.7,70.6,74,87.7,17.5,Departure,17L,SKU604,SKU,Sky Airline,SBGR,SKU604,A20N
MP02,05/01/2024 0:19:55,76.2,87.2,72.1,76.4,89.2,17.2,Departure,17L,DAL146,DAL,Delta Air Lines,KATL,DAL146,A359
MP02,05/01/2024 0:28:57,78.7,87.4,72.9,78.2,89.7,17,Departure,17L,AAL940,AAL,American Airlines,KDFW,AAL940,B788
MP02,05/01/2024 0:31:14,79,88.1,72.7,77.5,90.4,16.9,Departure,17L,ARG1283,ARG,Aerolineas Argentinas,SABE,ARG1283,B738
MP02,05/01/2024 0:33:38,78.3,87.9,73.8,77,90.6,16.9,Departure,17L,LAN602,LAN,LAN Airlines,KLAX,LAN602,B789
MP02,05/01/2024 0:37:49,77.9,87.9,74,77.4,90.7,16.8,Departure,17L,LAN500,LAN,LAN Airlines,KMIA,LAN500,B789
MP02,05/01/2024 0:49:41,79.7,89.2,74.5,79,91.9,16.5,Departure,17L,LAN532,LAN,LAN Airlines,KJFK,LAN532,B789
MP02,05/01/2024 0:52:15,78.7,88.8,73.5,79.7,91.2,16.4,Departure,17L,IBE6832,IBE,Iberia,LEMD,IBE6832,A359
MP02,05/01/2024 1:02:57,77.4,86.9,72.5,76.7,89.8,16.2,Departure,17L,LAN578,LAN,LAN Airlines,SKBO,LAN578,B788
MP02,05/01/2024 1:24:14,80.8,90.2,73.9,79.3,92.7,15.9,Departure,17L,LAN805,LAN,LAN Airlines,YMML,LAN805,B789
MP02,05/01/2024 1:27:32,66.3,75.2,64.2,66.2,79.8,15.8,Departure,17L,CCPHM,CCP,,SCIE,CCPHM,PAY1
MP02,05/01/2024 1:37:59,75.7,86.4,72.4,75.6,89.1,15.7,Departure,17L,LAN801,LAN,LAN Airlines,NZAA,LAN801,B788
MP02,05/01/2024 1:56:48,80.9,90.6,74.6,80.3,92.9,15.6,Departure,17L,CMP276,CMP,Copa Airlines,MPTO,CMP276,B738
MP02,05/01/2024 2:06:47,81.8,90.6,75.2,80.6,92.8,15.4,Departure,17L,CMP118,CMP,Copa Airlines,MPTO,CMP118,B738
MP02,05/01/2024 2:12:59,74.7,84,70,74.6,86.6,15.3,Departure,17L,SKX5577,SKX,,SAEZ,SKX5577,A21N
MP02,05/01/2024 2:18:43,80.5,90,75.6,79.3,93.3,15.1,Departure,17L,LXP307,LXP,,SCCI,LXP307,A320
MP02,05/01/2024 3:07:25,78.5,89.2,73.9,79.2,93.2,14.6,Departure,17L,UPS412,UPS,UPS Airlines,SAEZ,UPS412,B763
MP02,05/01/2024 3:11:21,71.8,82.7,68.9,72.7,85.6,14.5,Departure,17L,SKU700,SKU,Sky Airline,SKBO,SKU700,A20N
MP02,05/01/2024 3:23:15,73.1,82.5,68.3,72.9,84.2,14.3,Departure,17L,CCAYR,CCA,Air China,SCCF,CCAYR,C550
MP02,05/01/2024 3:45:12,76.7,86,71.3,76.4,88.9,14.2,Departure,17L,CMP475,CMP,Copa Airlines,MPTO,CMP475,B39M
MP02,05/01/2024 4:14:38,90.6,98.9,82.9,88.5,102.6,13.9,Departure,17L,GTI046,GTI,Atlas Air,KMIA,GTI046,B744
MP02,05/01/2024 4:18:44,76.1,85,70.7,75.8,88.2,14,Departure,17L,SKU320,SKU,Sky Airline,SCDA,SKU320,A21N
MP02,05/01/2024 4:21:09,73.6,82.9,68.6,74.3,86.1,14,Departure,17L,SKU240,SKU,Sky Airline,SCCF,SKU240,A20N
MP02,05/01/2024 4:24:55,83.3,91.6,76.7,82.1,94.6,13.9,Departure,17L,KAL274,KAL,Korean Air,SPJC,KAL274,B77L
MP02,05/01/2024 4:41:04,80.1,89.2,74.7,78.9,92.5,13.8,Departure,17L,LAN099,LAN,LAN Airlines,SCTE,LAN099,A320
MP02,05/01/2024 4:43:33,78.9,87.8,73.7,77.6,90.5,13.7,Departure,17L,LAN172,LAN,LAN Airlines,SCDA,LAN172,A320
MP02,05/01/2024 4:45:59,76.9,86.5,72.4,75.8,89.3,13.7,Departure,17L,LXP940,LXP,,SCAR,LXP940,A320
MP02,05/01/2024 4:53:57,77.4,86.8,73.1,76.4,90.1,13.7,Departure,17L,DWI188,DWI,,MDSD,DWI188,B38M
MP02,05/01/2024 4:56:31,76.2,86.6,72,76.4,88.4,13.6,Departure,17L,LXP372,LXP,,SCCF,LXP372,A320
MP02,05/01/2024 5:00:10,70.6,81.7,67.6,72.1,84.4,13.4,Departure,17L,SKU270,SKU,Sky Airline,SCFA,SKU270,A20N
MP02,05/01/2024 5:07:50,78.8,88.7,73.1,79.6,91.6,13.5,Departure,17L,QTR8134,QTR,Qatar Airways,SEQM,QTR8134,B77L
MP02,05/01/2024 5:13:32,77.1,85.2,71.9,75.1,87.1,13.4,Departure,17L,JAT760,JAT,JAT Airways,SUMU,JAT760,A21N
MP02,05/01/2024 5:17:21,77,85.7,72.4,75.3,87.7,13.4,Departure,17L,JAT790,JAT,JAT Airways,SKBO,JAT790,A20N
MP02,05/01/2024 5:20:20,72.2,83.4,68,74.6,86.3,13.4,Departure,17L,LAN154,LAN,LAN Airlines,SCCF,LAN154,A320
MP02,05/01/2024 5:24:10,79.1,87.2,73.5,76.8,89.2,13.5,Departure,17L,JAT191,JAT,JAT Airways,SCTE,JAT191,A21N
MP02,05/01/2024 5:29:21,80.7,89.3,75.2,78.6,93.3,13.5,Departure,17L,LXP265,LXP,,SCTE,LXP265,A320
MP02,05/01/2024 5:32:49,78,86.3,72.8,75.8,88.3,13.5,Departure,17L,JAT806,JAT,JAT Airways,SKCL,JAT806,A20N
MP02,05/01/2024 5:36:52,76.2,85.7,71.6,75.7,88.9,13.4,Departure,17L,SKU300,SKU,Sky Airline,SCAR,SKU300,A21N
MP02,05/01/2024 5:40:29,76.3,86.3,71.6,76.5,88.2,13.4,Departure,17L,LAN152,LAN,LAN Airlines,SCCF,LAN152,A321
MP02,05/01/2024 5:44:43,84.5,93.6,78.3,83.6,96.3,13.4,Departure,17L,TPA4098,TPA,TAMPA Cargo,SKBO,TPA4098,A332
MP02,05/01/2024 5:47:09,80.8,90.5,74.9,80.3,92.8,13.6,Departure,17L,CMP396,CMP,Copa Airlines,MPTO,CMP396,B738
MP02,05/01/2024 5:49:17,77.2,86.4,72.4,76.7,89.9,13.5,Departure,17L,LXP900,LXP,,SCDA,LXP900,A320
MP02,05/01/2024 5:51:20,77.9,88.2,74.1,76.8,90.4,13.5,Departure,17L,LAN130,LAN,LAN Airlines,SCFA,LAN130,A320
MP02,05/01/2024 5:52:48,79.4,87.4,73.7,76.8,89.7,13.5,Departure,17L,JAT750,JAT,JAT Airways,SBGL,JAT750,A21N
MP02,05/01/2024 5:55:13,78.1,88.4,74.3,77.6,91.1,13.4,Departure,17L,LPE2370,LPE,LAN Peru,SPJC,LPE2370,A319
MP02,05/01/2024 5:59:23,73.1,83.4,69.4,73.3,86.2,13.5,Departure,17L,SKU640,SKU,Sky Airline,SUMU,SKU640,A20N
MP02,05/01/2024 6:01:35,79.7,89,74.5,78.2,91.4,13.5,Departure,17L,LAN890,LAN,LAN Airlines,SLLP,LAN890,A320
MP02,05/01/2024 6:03:38,78.5,88.5,73.9,77.8,92.1,13.6,Departure,17L,SKU620,SKU,Sky Airline,SBGL,SKU620,A320
MP02,05/01/2024 6:54:49,65.1,76.4,61.5,70.1,77.2,13.5,Departure,17R,LAN097,LAN,LAN Airlines,SCCI,LAN097,A320
MP02,05/01/2024 7:43:46,66.2,78.1,63.3,71.3,79.2,14.1,Departure,17R,LTG8497,LTG,,SBGR,LTG8497,B763
MP02,05/01/2024 8:00:10,74,83.9,69.9,74.3,86.9,14.6,Departure,17L,SKU220,SKU,Sky Airline,SCAT,SKU220,A20N
MP02,05/01/2024 8:45:35,67.7,78.7,63.8,71.7,80.4,16.1,Departure,17R,DAE1560,DAE,DHL Aero Expreso,KMIA,DAE1560,B763
MP02,05/01/2024 9:13:35,71.1,79.2,67.3,69,84.1,17.2,Departure,17L,CCACV,CCA,Air China,SCHA,CCACV,BE20
MP02,05/01/2024 9:17:29,65.8,71.6,62.8,63.3,71.7,17.1,Departure,17R,LAN091,LAN,LAN Airlines,SCCI,LAN091,A320
MP02,05/01/2024 9:58:08,71.1,77.6,67,67.8,78.1,18.6,Departure,17R,LAN841,LAN,LAN Airlines,SCIP,LAN841,B789
MP02,05/01/2024 10:09:25,78.7,86.5,73,76.6,89.7,19,Departure,17L,SKU101,SKU,Sky Airline,SCJO,SKU101,A20N
MP02,05/01/2024 10:10:59,74.8,83.9,69.6,74,84.4,19,Departure,17L,BUFALO,AF,,SCVM,BUFALO,GLF4
MP02,05/01/2024 10:16:36,77.8,86.3,72.5,76,88.3,19.1,Departure,17L,JAT052,JAT,JAT Airways,SCFA,JAT052,A21N
MP02,05/01/2024 10:18:57,80.4,88.8,74.8,78.5,91,19,Departure,17L,LAN526,LAN,LAN Airlines,SPJC,LAN526,A321
MP02,05/01/2024 10:21:38,74.7,84.7,70.3,74.6,88,19,Departure,17L,SKU191,SKU,Sky Airline,SCPQ,SKU191,A20N
MP02,05/01/2024 10:24:22,78,87.6,72,78.2,89.4,19.1,Departure,17L,ARG1281,ARG,Aerolineas Argentinas,SABE,ARG1281,E190
MP02,05/01/2024 10:29:05,76.2,85.2,70.8,76.5,88.9,19.2,Departure,17L,SKU222,SKU,Sky Airline,SCAT,SKU222,A21N
MP02,05/01/2024 10:31:05,80.2,89.3,75.6,78.3,91.4,19.2,Departure,17L,LAN102,LAN,LAN Airlines,SCSE,LAN102,A320
MP02,05/01/2024 10:32:42,82.3,91,76.8,80.6,93.7,19.3,Departure,17L,LAN075,LAN,LAN Airlines,SCBA,LAN075,A320
MP02,05/01/2024 10:36:27,81.2,90,75.5,78.8,94.2,19.2,Departure,17L,LAN718,LAN,LAN Airlines,SBFL,LAN718,A320
MP02,05/01/2024 10:39:33,80.3,88.6,74.7,78.2,91.2,19.4,Departure,17L,LAN170,LAN,LAN Airlines,SCDA,LAN170,A320
MP02,05/01/2024 10:42:05,84.6,92.5,79.2,80.9,95.7,19.3,Departure,17L,LAN001,LAN,LAN Airlines,SCNT,LAN001,A320
MP02,05/01/2024 10:57:12,79.4,88,74.3,77.6,91.2,19.8,Departure,17L,LAN434,LAN,LAN Airlines,SAME,LAN434,A320
MP02,05/01/2024 11:02:57,85.2,93.4,77.7,83.6,97.2,19.9,Departure,17L,LCO1108,LCO,LAN Cargo,KMIA,LCO1108,B763
MP02,05/01/2024 11:06:41,78.9,88.4,74.2,77.5,91.6,20.1,Departure,17L,LAN021,LAN,LAN Airlines,SCQP,LAN021,A320
MP02,05/01/2024 11:08:19,79.2,89,74.5,77.7,91.1,20.2,Departure,17L,LAN1252,LAN,LAN Airlines,SCDA,LAN1252,A320
MP02,05/01/2024 11:14:25,83,91.6,77.6,80.6,94.4,20.2,Departure,17L,LXP380,LXP,,SCCF,LXP380,A321
MP02,05/01/2024 11:17:34,78,87.6,72.7,77.4,90.2,20.3,Departure,17L,LAN502,LAN,LAN Airlines,KMIA,LAN502,B789
MP02,05/01/2024 12:14:20,79.9,88.9,74.7,78.9,91.3,20.7,Departure,17L,LAN013,LAN,LAN Airlines,SCIE,LAN013,A320
MP02,05/01/2024 12:46:35,65.1,74.2,62,67.5,76.8,21.2,Departure,17R,KLM702,KLM,KLM Royal Dutch Airlines,SAEZ,KLM702,B789
MP02,05/01/2024 13:17:05,81.1,90.1,75.3,79,92.8,21.5,Departure,17L,BAW250,BAW,British Airways,EGLL,BAW250,B789
MP02,05/01/2024 13:19:23,66.6,80.2,61.6,74.5,81.8,21.5,Departure,17R,SKU507,SKU,Sky Airline,SAEZ,SKU507,A20N
MP02,05/01/2024 13:32:11,65.6,74.6,61.7,67.8,76.9,22.2,Departure,17R,IBE6830,IBE,Iberia,LEMD,IBE6830,A359
MP02,05/01/2024 15:57:29,74.3,81.5,69.1,70.4,86.9,24.4,Departure,17L,CCCYT,CCC,,SCFA,CCCYT,PAY2
MP02,05/01/2024 16:06:29,71.6,83.5,66.5,76,86.6,24.2,Departure,17R,MPH7342,MPH,Martinair,SEQM,MPH7342,B744
MP02,05/01/2024 16:50:04,69.4,79,63.9,71.7,80.7,24.3,Departure,17R,GTI8028,GTI,Atlas Air,KMIA,GTI8028,B748
MP02,05/01/2024 17:11:34,66.2,75.8,62.4,68.8,77.5,24.5,Departure,17R,ARG1287,ARG,Aerolineas Argentinas,SABE,ARG1287,E190
MP02,05/01/2024 17:30:53,77.1,86.9,71.6,77.5,89.9,24.3,Departure,17L,JAT756,JAT,JAT Airways,SBGL,JAT756,A320
MP02,05/01/2024 21:05:12,68.3,73.8,64.3,64.6,74.8,19.5,Departure,17R,SKU1081,SKU,Sky Airline,SCTE,SKU1081,A20N
MP02,05/01/2024 21:57:36,68.4,72.8,63.5,60.8,76,18.3,Departure,17R,SKU804,SKU,Sky Airline,SPJC,SKU804,A21N
MP02,05/01/2024 22:37:28,65.4,77.1,62,71.7,79,17.6,Departure,17R,AAL912,AAL,American Airlines,KMIA,AAL912,B772
MP02,05/01/2024 22:51:24,84.9,93.9,78.6,83.5,97,17.3,Departure,17L,UAL846,UAL,United Airlines,KIAH,UAL846,B763
MP02,05/01/2024 23:26:27,83.5,92.9,77.2,83.5,95.7,16.8,Departure,17L,IBE2606,IBE,Iberia,LEBL,IBE2606,A332
MP02,05/01/2024 23:34:34,66.2,73.5,63.3,65,75.3,16.7,Departure,17R,ARG1283,ARG,Aerolineas Argentinas,SABE,ARG1283,B738
MP02,06/01/2024 0:02:45,77.1,88.1,73.1,77.2,90.4,16.5,Departure,17L,DAL146,DAL,Delta Air Lines,KATL,DAL146,A359
MP02,06/01/2024 0:08:10,81.5,90,75.5,79.6,91.7,16.3,Departure,17L,LNE1446,LNE,LAN Ecuador,SEGU,LNE1446,A319
MP02,06/01/2024 0:11:45,74.5,83.9,69.7,74.3,86.9,16.3,Departure,17L,SKU604,SKU,Sky Airline,SBGR,SKU604,A20N
MP02,06/01/2024 0:16:17,82.8,92.2,76.8,82.5,95.8,16.3,Departure,17L,LCO1106,LCO,LAN Cargo,KMIA,LCO1106,B763
MP02,06/01/2024 0:18:22,78.5,88.3,74.6,77.5,90.9,16.3,Departure,17L,LAN602,LAN,LAN Airlines,KLAX,LAN602,B789
MP02,06/01/2024 0:41:40,78.9,88.1,73.3,78.7,90.6,16.2,Departure,17L,AAL940,AAL,American Airlines,KDFW,AAL940,B788
MP02,06/01/2024 0:49:19,79.4,89.4,75.1,78.1,92.1,16.1,Departure,17L,LAN500,LAN,LAN Airlines,KMIA,LAN500,B789
MP02,06/01/2024 1:01:43,79.1,87.8,73.7,77.9,90.6,15.9,Departure,17L,LAN578,LAN,LAN Airlines,SKBO,LAN578,B788
MP02,06/01/2024 1:04:10,80.7,90.2,76,79,93,15.9,Departure,17L,LAN801,LAN,LAN Airlines,NZAA,LAN801,B789
MP02,06/01/2024 1:55:53,80.7,90.5,74.8,80.8,93.3,15.4,Departure,17L,CMP276,CMP,Copa Airlines,MPTO,CMP276,B738
MP02,06/01/2024 2:01:27,81.2,90.8,75.6,81.1,93.6,15.4,Departure,17L,TAM8049,TAM,TAM Linhas Aereas,SBGR,TAM8049,A321
MP02,06/01/2024 2:03:04,74.1,84.3,69.9,74.2,87.6,15.4,Departure,17L,AVA240,AVA,Avianca,SKBO,AVA240,A20N
